gauge_id,huc,gauge_lon,gauge_lat,uparea_km2,snapped_lon,snapped_lat,snapped_uparea,area_percent_difference,nesting
05501000,07,-91.5177,39.81799,929.86,-91.575,39.825,927.0109,0.30639666,not_nested
08176900,12,-97.22638,28.86165,925.53,-97.225,28.875,972.51025,5.0760345,not_nested
01047000,01,-69.9551,44.8692,904.94,-69.975,44.875,986.0218,8.959908,not_nested
05495500,07,-91.33737,40.14282,885.73,-91.325,40.175,874.4255,1.2762923,not_nested
05487980,07,-93.26607,41.24688,878.08,-93.275,41.225,839.9217,4.3456545,not_nested
12411000,17,-115.97917,47.70611,866.1,-116.025,47.725,873.11414,0.80985576,not_nested
08164300,12,-96.81276,29.46691,865.38,-96.825,29.475,858.6775,0.77451694,not_nested
01423000,02,-75.13989,42.1662,861.78,-75.125,42.175,801.6376,6.978864,not_nested
14306500,17,-123.83178,44.38595,860.65,-123.825,44.375,863.79065,0.36491314,not_nested
01644000,02,-77.57749,39.01955,859.58,-77.575,39.025,889.68506,3.5022967,not_nested
03574500,06,-86.30637,34.62425,859.22,-86.325,34.675,862.22107,0.34928176,not_nested
13310700,17,-115.725,44.98694,854.74,-115.725,44.975,836.2248,2.166179,not_nested
02018000,02,-79.91144,37.66596,852.53,-79.925,37.675,834.2924,2.1392338,not_nested
08178880,12,-99.07004,29.72384,851.56,-99.075,29.725,830.4395,2.480211,not_nested
13011900,17,-110.44111,43.83806,848.0,-110.375,43.825,848.34894,0.04114835,not_nested
08070000,12,-95.1041,30.3366,844.7,-95.125,30.375,850.7436,0.71547043,nested_upstream
06888500,10,-96.15025,39.06265,842.52,-96.175,39.075,817.968,2.914115,not_nested
11266500,18,-119.66628,37.71687,836.15,-119.675,37.725,831.5234,0.5533275,not_nested
03015500,05,-79.31727,41.85256,831.39,-79.325,41.825,829.43427,0.2352385,not_nested
07299670,11,-99.74037,34.35452,830.71,-99.775,34.375,841.8745,1.3439696,not_nested
12451000,17,-120.69177,48.32958,830.32,-120.725,48.325,802.9691,3.2940178,not_nested
03285000,05,-84.66078,37.64202,823.29,-84.675,37.625,883.21783,7.2790704,not_nested
07197000,11,-94.83856,35.9212,807.51,-94.825,35.975,801.25934,0.77406734,nested_downstream
02481510,03,-89.27444,30.48361,801.48,-89.275,30.525,822.4715,2.6190941,not_nested
03170000,05,-80.55672,37.03763,800.06,-80.525,37.025,815.3507,1.9111955,not_nested
06280300,10,-109.55489,44.20828,793.85,-109.525,44.225,779.5387,1.8027687,not_nested
02472500,03,-89.41472,31.42583,789.45,-89.475,31.475,763.0473,3.3444433,not_nested
03473000,06,-81.84401,36.65178,784.35,-81.825,36.675,768.8508,1.9760497,not_nested
05458000,07,-92.50354,43.03328,783.45,-92.525,43.075,810.5508,3.4591575,not_nested
06878000,10,-97.04029,39.03111,777.87,-97.075,39.075,815.13794,4.7910247,not_nested
09447800,15,-109.53119,32.95562,777.14,-109.525,32.975,853.7102,9.852818,not_nested
03173000,05,-80.70951,37.26818,775.84,-80.725,37.275,813.2243,4.818555,not_nested
07301410,11,-100.12095,35.4731,773.72,-100.125,35.475,754.8567,2.4379985,nested_upstream
12035000,17,-123.49488,47.00065,768.98,-123.525,47.025,778.88617,1.2882246,not_nested
06917000,10,-94.71367,38.01897,767.5,-94.725,38.025,731.01825,4.7533226,not_nested
01031500,01,-69.3147,45.17501,766.53,-69.375,45.175,763.7315,0.3650898,not_nested
06889500,10,-95.72495,39.09938,766.03,-95.725,39.125,741.89166,3.1510994,nested_downstream
04221000,04,-77.95722,42.12229,751.79,-77.925,42.125,758.7156,0.92121446,not_nested
11482500,18,-124.05118,41.29929,724.0,-124.025,41.275,723.5353,0.06418808,not_nested
05087500,09,-96.81812,48.34109,720.85,-96.875,48.375,741.34576,2.8432808,not_nested
06814000,10,-96.10862,39.94778,717.29,-96.125,39.975,757.4548,5.59952,not_nested
06921070,10,-93.37033,37.68265,716.88,-93.375,37.675,736.1029,2.681467,not_nested
05413500,07,-90.81929,42.72027,710.46,-90.825,42.725,748.9581,5.418758,not_nested
01539000,02,-76.43106,41.07814,705.22,-76.425,41.075,721.61365,2.324619,not_nested
01543000,02,-78.19695,41.4134,704.47,-78.175,41.475,764.5686,8.531042,nested_upstream
14400000,17,-124.18731,42.12344,703.37,-124.125,42.175,687.7599,2.2193308,not_nested
03498500,06,-83.8846,35.78562,700.35,-83.875,35.775,678.0091,3.1899598,not_nested
12167000,17,-122.04764,48.26149,691.88,-122.025,48.275,701.23486,1.3520926,not_nested
03338780,05,-87.6428,40.26531,691.76,-87.625,40.275,683.32825,1.2188855,not_nested
05408000,07,-90.64319,43.57414,689.79,-90.625,43.625,738.32385,7.0360365,not_nested
02408540,03,-86.27025,32.91679,683.86,-86.225,32.925,724.856,5.994799,not_nested
02427250,03,-87.06832,31.99626,680.64,-87.075,31.975,655.77905,3.652586,not_nested
14137000,17,-122.13731,45.39956,676.44,-122.125,45.375,697.1131,3.0561612,not_nested
12041200,17,-124.25103,47.80675,662.48,-124.225,47.825,666.1295,0.55089,not_nested
06440200,10,-101.76709,43.96888,654.7,-101.775,43.925,602.8006,7.9272056,nested_upstream
07376000,08,-90.67732,30.5038,649.88,-90.625,30.625,662.5334,1.9470334,not_nested
11151300,18,-121.0663,36.26802,648.41,-121.075,36.275,673.1994,3.8231106,not_nested
08198500,12,-99.48047,29.31431,640.76,-99.475,29.325,697.8458,8.909079,not_nested
11383500,18,-121.94832,40.01405,634.08,-121.875,40.025,638.5487,0.7047516,not_nested
09505800,15,-111.69404,34.53864,624.72,-111.675,34.525,636.0776,1.8180314,not_nested
13331500,17,-117.72659,45.61987,619.11,-117.725,45.575,610.0558,1.4624541,not_nested
01350000,02,-74.43654,42.31953,614.25,-74.425,42.325,664.40436,8.165137,not_nested
04196800,04,-83.34881,40.92283,608.08,-83.375,40.925,633.20276,4.1314864,not_nested
02464000,03,-87.59723,33.47928,581.79,-87.575,33.525,565.85364,2.7391913,not_nested
02053200,03,-77.02556,36.37083,581.6,-77.025,36.375,572.62,1.5440133,not_nested
05399500,07,-90.07958,44.82191,578.57,-90.075,44.825,592.11096,2.3404176,not_nested
11478500,18,-123.89088,40.48042,574.98,-123.875,40.475,588.9572,2.430908,not_nested
03488000,06,-81.74623,36.89678,573.75,-81.725,36.925,518.81024,9.575557,not_nested
13313000,17,-115.5,44.96167,564.96,-115.475,44.925,550.10376,2.629613,not_nested
08150800,12,-99.09588,30.64352,562.13,-99.075,30.625,558.87274,0.57945013,not_nested
14154500,17,-122.8734,43.73596,549.57,-122.825,43.675,537.70264,2.1593919,not_nested
01632000,02,-78.8528,38.63706,547.28,-78.875,38.625,579.4771,5.883109,not_nested
05508805,07,-91.34275,39.52046,536.51,-91.375,39.525,525.78723,1.9986166,not_nested
01568000,02,-77.16887,40.32342,536.4,-77.175,40.325,542.68475,1.1716496,not_nested
03161000,05,-81.40694,36.39333,533.63,-81.425,36.375,573.2479,7.42423,nested_upstream
11274500,18,-121.12521,37.31549,530.16,-121.075,37.275,492.04102,7.190086,not_nested
06339100,10,-102.76991,47.23613,529.56,-102.825,47.225,525.7581,0.71793187,nested_upstream
02177000,03,-83.30599,34.81398,527.23,-83.275,34.825,557.3039,5.704136,not_nested
14305500,17,-123.88733,44.71512,526.41,-123.875,44.725,483.53113,8.145523,not_nested
03070500,05,-79.70477,39.61564,518.44,-79.725,39.625,499.90784,3.574602,not_nested
09497980,15,-110.85623,33.82783,516.82,-110.875,33.825,537.8394,4.0670657,not_nested
07184000,11,-95.03267,37.28125,514.82,-95.025,37.325,515.73047,0.17685044,not_nested
10329500,16,-117.41791,41.53462,513.84,-117.425,41.525,485.89017,5.439409,not_nested
05556500,07,-89.49843,41.36587,507.09,-89.475,41.375,532.8927,5.0883875,not_nested
07315200,11,-98.08504,33.81288,502.7,-98.075,33.775,488.75385,2.7742524,not_nested
02221525,03,-83.48128,33.25236,493.28,-83.475,33.275,490.37488,0.58893955,not_nested
04057510,04,-86.7057,45.94302,491.76,-86.725,45.925,451.33084,8.221321,not_nested
02415000,03,-85.87913,33.06679,491.75,-85.875,33.075,517.2655,5.1887145,not_nested
03050000,05,-79.88173,38.80927,489.49,-79.875,38.775,507.3242,3.6434245,not_nested
02059500,03,-79.52031,37.1732,486.46,-79.575,37.175,467.32047,3.9344501,not_nested
06224000,10,-109.20291,43.1769,485.69,-109.275,43.175,520.097,7.0841446,not_nested
06903400,10,-93.25985,40.95189,483.0,-93.275,40.975,467.66507,3.174934,not_nested
01605500,02,-79.33782,38.63567,474.38,-79.325,38.625,435.61853,8.170976,not_nested
07295000,08,-91.29556,31.22694,466.88,-91.275,31.225,475.63678,1.8755943,not_nested
01666500,02,-78.09556,38.32513,466.17,-78.125,38.325,436.1635,6.4368153,nested_upstream
02082950,03,-77.87611,36.18333,461.92,-77.875,36.225,448.29233,2.9502263,not_nested
02374500,03,-86.98664,31.4185,458.23,-87.025,31.425,421.22247,8.076193,not_nested
01550000,02,-77.03275,41.41841,456.32,-77.025,41.425,486.73773,6.665876,not_nested
06601000,10,-96.48768,42.32158,453.16,-96.475,42.325,435.5925,3.876667,not_nested
14185000,17,-122.49758,44.39179,449.69,-122.475,44.375,420.66696,6.4540105,not_nested
08378500,13,-105.68252,35.70837,444.99,-105.675,35.725,476.1216,6.9960275,nested_downstream
14325000,17,-124.07065,42.8915,444.92,-124.075,42.875,454.3986,2.1304002,not_nested
06910800,10,-95.96163,38.56701,444.58,-95.975,38.575,482.84216,8.606365,not_nested
08165300,12,-99.38699,30.0641,439.98,-99.425,30.075,427.63123,2.8066697,not_nested
06406000,10,-103.19602,43.82805,437.52,-103.225,43.825,469.02954,7.201854,nested_downstream
09081600,14,-107.22727,39.23221,436.88,-107.225,39.175,480.15714,9.905953,not_nested
02013000,02,-80.047,37.8029,436.13,-80.025,37.825,440.1589,0.9237842,not_nested
02092500,03,-77.46139,35.06417,435.17,-77.475,35.025,404.91986,6.951341,not_nested
01413500,02,-74.65349,42.14481,434.0,-74.625,42.175,458.75082,5.702955,not_nested
02081500,03,-78.58306,36.19417,432.82,-78.625,36.175,398.64603,7.8956566,not_nested
08202700,12,-99.28782,29.37079,430.69,-99.275,29.425,429.7299,0.22292449,not_nested
06431500,10,-103.86159,44.48248,427.98,-103.875,44.475,443.23553,3.564541,not_nested
02064000,03,-78.95974,37.12681,427.98,-78.975,37.125,443.1307,3.5400476,not_nested
04040500,04,-88.57597,46.58411,421.65,-88.575,46.575,426.1272,1.0618293,not_nested
12025000,17,-122.94513,46.6201,410.92,-122.925,46.625,446.9069,8.757636,not_nested
02011400,02,-79.88144,38.04235,409.88,-79.825,38.075,413.04953,0.7732812,not_nested
06344600,10,-103.05324,47.02779,408.92,-103.075,47.025,379.9369,7.0877247,not_nested
12048000,17,-123.13268,48.01426,408.23,-123.125,47.975,415.85297,1.8673187,not_nested
06889200,10,-95.8886,39.23833,406.48,-95.875,39.225,406.39078,0.021952715,nested_upstream
07145700,11,-97.4039,37.24955,400.64,-97.425,37.275,393.25632,1.8429756,not_nested
12186000,17,-121.47067,48.16872,398.63,-121.425,48.125,393.769,1.2194246,nested_upstream
09210500,14,-110.41656,42.09605,398.5,-110.475,42.075,412.881,3.6087859,not_nested
02014000,02,-80.04228,37.72901,397.25,-80.025,37.725,416.47513,4.839554,not_nested
11148900,18,-121.09381,35.78858,386.02,-121.125,35.825,375.59546,2.7005157,not_nested
11523200,18,-122.70558,41.11126,385.08,-122.725,41.125,419.07745,8.828676,not_nested
08029500,12,-93.78556,30.81889,384.21,-93.775,30.725,397.33344,3.4156957,not_nested
01510000,02,-75.89964,42.54118,382.92,-75.875,42.575,386.93723,1.0490994,not_nested
08025500,12,-93.51573,31.30713,382.74,-93.475,31.325,368.9543,3.6018384,not_nested
05444000,07,-89.69622,41.90281,377.29,-89.675,41.925,414.09473,9.75502,not_nested
08066200,12,-94.95882,30.71631,374.87,-94.925,30.775,371.18124,0.98400813,not_nested
09505350,15,-111.77571,34.72863,369.89,-111.775,34.725,380.57922,2.8898344,not_nested
05414000,07,-90.64041,42.7311,368.71,-90.625,42.775,363.12408,1.5149866,not_nested
03144000,05,-82.14792,40.13257,365.1,-82.125,40.125,354.42374,2.924204,not_nested
14236200,17,-122.45956,46.59538,364.49,-122.425,46.575,383.26816,5.151902,not_nested
03340800,05,-86.9539,39.81255,363.41,-86.875,39.875,332.19998,8.588101,not_nested
01544500,02,-77.82582,41.4759,363.08,-77.825,41.475,370.5117,2.0468497,not_nested
03500000,06,-83.37972,35.15,362.46,-83.375,35.125,379.68454,4.7521243,not_nested
12082500,17,-122.08372,46.75261,360.08,-122.025,46.725,360.9544,0.24284054,not_nested
03049000,05,-79.69949,40.7159,356.44,-79.675,40.725,327.7554,8.047525,not_nested
02245500,03,-81.85204,29.97941,351.1,-81.875,29.975,347.94754,0.8978826,not_nested
14216500,17,-121.9987,46.07567,349.92,-122.025,46.125,321.65894,8.076439,not_nested
08196000,12,-99.78145,29.50468,344.48,-99.775,29.525,322.15744,6.480077,not_nested
14020000,17,-118.32329,45.71958,343.46,-118.325,45.725,346.2441,0.8106093,not_nested
07359610,08,-93.60611,34.38278,342.43,-93.625,34.425,356.72778,4.1753907,not_nested
11176400,18,-121.68384,37.56132,336.78,-121.675,37.525,319.32028,5.184309,not_nested
09223000,14,-110.70962,42.11049,333.85,-110.725,42.125,343.90668,3.0123322,not_nested
03186500,05,-80.48397,38.379,332.11,-80.475,38.375,363.97525,9.594793,not_nested
09107000,14,-106.5667,38.86027,331.77,-106.575,38.875,312.757,5.7307777,not_nested
02112120,03,-81.04444,36.25028,329.79,-81.075,36.275,323.74493,1.8330071,not_nested
14222500,17,-122.46621,45.83678,329.05,-122.425,45.825,345.61325,5.033662,not_nested
07167500,11,-96.2236,37.70821,321.12,-96.275,37.725,342.68332,6.7150364,not_nested
08158700,12,-98.00779,30.08299,321.11,-98.025,30.075,347.14178,8.106817,not_nested
06803530,10,-96.54428,41.0157,309.72,-96.575,41.025,303.35938,2.05367,not_nested
04296000,01,-72.2701,44.86894,301.12,-72.275,44.875,308.07556,2.3098984,not_nested
02235200,03,-81.48938,28.87453,300.67,-81.475,28.925,297.10074,1.1871071,not_nested
12020000,17,-123.27764,46.61732,296.74,-123.275,46.575,277.37112,6.5272183,not_nested
01491000,02,-75.78581,38.99719,291.8,-75.775,39.025,264.20462,9.456946,not_nested
06911900,10,-95.83603,38.71069,291.33,-95.875,38.725,265.23923,8.955741,not_nested
02342933,03,-85.29577,32.01766,290.04,-85.325,32.025,288.083,0.6747347,not_nested
02074500,03,-79.50419,36.61958,288.79,-79.525,36.625,272.75845,5.551285,not_nested
09505200,15,-111.67209,34.67474,287.44,-111.625,34.675,304.8259,6.04853,not_nested
02015700,02,-79.57032,38.1954,286.33,-79.575,38.225,266.94357,6.770654,nested_upstream
10173450,16,-112.51688,37.62276,281.68,-112.525,37.625,269.39368,4.3617992,not_nested
02070000,03,-79.98726,36.56819,279.27,-79.975,36.575,272.8535,2.2975988,not_nested
07180500,11,-96.82458,38.19645,275.78,-96.825,38.175,267.58444,2.9717734,not_nested
12175500,17,-121.0729,48.67263,274.05,-121.075,48.625,287.26367,4.821633,not_nested
11468500,18,-123.73779,39.42822,273.6,-123.725,39.425,262.89377,3.9130986,not_nested
01639500,02,-77.23744,39.61236,267.17,-77.175,39.625,285.82895,6.9839187,not_nested
